id,year,lustrum,count_by_lustrum,duration_minutes,genre,genre_simplified,word_plot_count,media_sentiment,topics_lustrum_keywords,count_female,count_male,female_presence,female_ratio,female_adj_percentage
9af8dee4-c71c-45af-8e79-c0bad45ec45c,2022,2020,239,125,Thriller / Drama carcelario,Drama,77,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,3,0,0.0,14.285714285714285
5307c8f9-db0c-4cbe-956f-f0b31e40ed22,2022,2020,239,138,Drama,Drama,103,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",5,0,1,1.0,85.71428571428571
11e066a4-4f9b-4817-b257-587e69eeb2f8,2022,2020,239,107,ThrillerDrama,Drama,101,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",2,0,1,1.0,40.0
e0471ace-bb26-4dfb-a7c5-f14a53674f77,2022,2020,239,100,Suspenso y cine policíaco,Suspenso,40,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,1,0,0.0,28.57142857142857
342c8cda-3c62-4dcc-8e42-0b306e4ddbdc,2022,2020,239,99,Comedia,Comedia,39,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",1,1,1,0.5,0.0
876d5374-fdf6-40ad-a915-9f44d5dd66d8,2022,2020,239,75,Documental,Documental,44,POS,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,1,0,0.0,80.0
35b7b4e5-62c3-4472-8f7e-726efff09ff1,2022,2020,239,98,Comedia negra,Comedia,76,POS,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",4,3,1,0.5714285714285714,0.0
42dee8b7-9f69-472b-829c-80f6d9d64565,2022,2020,239,99,Comedia,Comedia,271,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",1,0,1,1.0,23.52941176470588
3c218eea-cd19-486d-8ced-f90804d9feba,2022,2020,239,118,Comedia musical,Comedia,26,POS,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",1,0,1,1.0,28.57142857142857
0479c0ab-87bc-447d-b035-e94091191cff,2022,2020,239,154,Thriller,Suspenso,167,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",3,8,1,0.2727272727272727,40.0
be792540-a17f-4fbd-a00d-7f60c027e2a2,2022,2020,239,80,Documental y biografía,Documental,67,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,1,0,0.0,20.0
beab6ef2-6b91-425b-9e47-0baae5513b69,2022,2020,239,110,Drama,Drama,36,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,1,0,0.0,0.0
85856a53-ad5b-45ae-b566-bb3b8205b4c3,2022,2020,239,116,Drama,Drama,71,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",1,1,1,0.5,33.33333333333333
b8bc0a80-37c0-4743-8b4a-e72d4ecf87b2,2022,2020,239,89,"Aventuras, familiar y comedia",Comedia,36,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,0,0,0.0,0.0
b96863f8-75f8-4403-873e-414e3b8853de,2022,2020,239,64,Comedia dramática,Comedia,59,POS,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,0,0,0.0,100.0
29277846-d0c5-443c-a2c5-2efa7e959a36,2022,2020,239,99,Comedia de misterio,Comedia,65,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,0,0,0.0,0.0
47c7ce45-47a3-4104-8572-27c04511c32b,2022,2020,239,80,Fantasía,Fantasía,42,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",1,0,1,1.0,40.0
caa18ddb-413c-417a-ba01-e75193c0a173,2022,2020,239,99,Terror,Terror,46,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,0,0,0.0,0.0
4a599782-ddce-408d-84c1-409091c3dba6,2022,2020,239,99,Terror,Terror,58,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",1,0,1,1.0,33.33333333333333
e4972925-a6aa-4c8f-a805-9e6d311316bd,2022,2020,239,92,Comedia,Comedia,57,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,5,0,0.0,0.0
213a1e9d-d647-404b-9a22-4cc7fee977c1,2022,2020,239,65,Documental,Documental,109,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",2,1,1,0.6666666666666666,40.0
0b6dc438-f48c-4da0-bdd1-21aa80889c0b,2022,2020,239,99,Drama,Drama,58,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",1,1,1,0.5,33.33333333333333
9f442349-9f9b-4242-9c65-b4ae6db7c1d5,2021,2020,239,99,Comedia romántica,Comedia,110,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",2,1,1,0.6666666666666666,16.666666666666664
05b78031-2fac-4055-8b15-fd5b56f78ada,2021,2020,239,99,Comedia,Comedia,111,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,6,0,0.0,11.11111111111111
5b8f7092-7c1e-43c1-b54b-e04206b27814,2021,2020,239,105,"Comedia, Comedia dramática,  Bodas",Comedia,122,POS,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",3,0,1,1.0,37.5
7ec03f73-e2b5-4332-ac50-4c61a99eb763,2021,2020,239,75,Documental,Documental,29,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,0,0,0.0,33.33333333333333
d932facb-8932-4e0a-a543-8d04d47fd99b,2021,2020,239,91,ComediaDrama,Drama,77,POS,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",1,0,1,1.0,60.0
6090bf7e-553f-4b07-9185-03957ad95233,2021,2020,239,96,DramaThriller,Drama,70,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",1,0,1,1.0,100.0
e06a9b02-c867-41ac-bc36-e2948d20c320,2021,2020,239,91,ComediaFantasíaNavideña,Comedia,83,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",1,4,1,0.2,16.666666666666664
ae82de02-700f-4c50-bd5d-5306897aa486,2021,2020,239,100,Comedia,Comedia,66,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",1,0,1,1.0,38.46153846153847
1b2d7b1a-5ed8-4e7c-ae77-e9e44fd0f925,2021,2020,239,120,DramaComedia,Drama,91,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,2,0,0.0,27.27272727272727
d6eedfa5-446b-4cbf-9965-ef445cd50f53,2021,2020,239,110,Terrorciencia ficciónsupervivenciazombis,Terror,62,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",1,0,1,1.0,16.666666666666664
45147e00-9824-4861-bab3-a44f12aba9a9,2021,2020,239,99,Musical,Musical,105,POS,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",1,2,1,0.3333333333333333,12.5
98170d2e-1625-4fd7-a8af-da722fe62f42,2021,2020,239,77,Drama,Drama,58,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",2,0,1,1.0,40.0
314bbf91-9eaf-44ee-a9db-a25cdb736827,2021,2020,239,90,Drama,Drama,82,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",5,5,1,0.5,0.0
82a4ff3f-67a0-4506-8886-686bceed754c,2021,2020,239,122,AventurasDramaThriller,Drama,102,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",2,2,1,0.5,37.5
e6c51305-a085-4a9a-89e3-abc9ea5624af,2021,2020,239,94,Terror,Terror,20,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,0,0,0.0,0.0
20369dd5-21f0-486e-997c-6cb33c2deeef,2021,2020,239,129,Thriller,Suspenso,80,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,2,0,0.0,0.0
7da024e0-fdf3-412b-aec9-496a96cf2e23,2021,2020,239,105,Drama,Drama,131,POS,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",2,0,1,1.0,38.46153846153847
a7dec4fc-15ef-4d90-a11d-1db2ca4457a4,2021,2020,239,123,Drama,Drama,34,POS,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",1,2,1,0.3333333333333333,85.71428571428571
8af01532-adc8-4bdd-a208-520e2f2f3b36,2021,2020,239,115,Drama,Drama,94,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",1,1,1,0.5,40.0
2c0fd178-5164-424b-8d05-9645528845bb,2021,2020,239,103,Comedia,Comedia,99,NEG,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,1,0,0.0,0.0
d96e5fbb-5792-4e44-827b-ad8fdb7db1e8,2021,2020,239,100,AcciónDrama,Drama,101,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",2,5,1,0.2857142857142857,28.57142857142857
1825f75f-904e-4adf-89a1-deaf24e2cba8,2021,2020,239,107,Drama,Drama,81,POS,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",4,5,1,0.4444444444444444,50.0
45b66e0d-cd9c-415d-b5a7-f98a398e1e14,2021,2020,239,57,ComediaMusicalLGBT,Comedia,29,POS,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,0,0,0.0,0.0
86387ed1-695f-4ef4-9788-4473af942753,2021,2020,239,105,Comedia,Comedia,170,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",3,2,1,0.6,40.0
fb53e148-acba-4ec3-90c0-b600efde351d,2021,2020,239,121,Drama,Drama,110,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",4,1,1,0.8,33.33333333333333
4809eab7-843c-435d-88f7-23443862fd76,2021,2020,239,102,DramaBiográficoReligioso,Drama,80,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",1,0,1,1.0,36.36363636363637
1b0fbcff-cf1f-4581-89e2-a2ca9a3a1b8c,2021,2020,239,87,DramaFantasía,Drama,117,NEU,"Tópico 0: familia, madre, vida, años, casa, tras, padre, padres, niños, dos | Tópico 1: ane, lucía, cocó, lourdes, nombre, hija, lita, aitor, abejas, vida | Tópico 2: vida, hija, ser, madrid, ángel, miles, solo, damián, día, posibilidad | Tópico 3: película, dirigida, protagonizada, española, estrenó, escrita, distribución, cines, españoles, santaló | Tópico 4: través, televisión, mientras, película, carme, arenas, cinco, voces, directora, teatro",0,5,0,0.0,22.22222222222222
